g, r, t, l, id
22, 1.0, 0.8, 0.3, 2940
22, 1.0, 0.8, 0.4, 2941
22, 1.0, 0.8, 0.5, 2942
22, 1.0, 0.8, 0.6, 2943
22, 1.0, 0.8, 0.7, 2944
22, 1.0, 0.8, 0.8, 2945
22, 1.0, 0.8, 0.9, 2946
22, 1.0, 0.8, 1.0, 2947
22, 1.0, 0.9, 0.0, 2948
22, 1.0, 0.9, 0.1, 2949
22, 1.0, 0.9, 0.2, 2950
22, 1.0, 0.9, 0.3, 2951
22, 1.0, 0.9, 0.4, 2952
22, 1.0, 0.9, 0.5, 2953
22, 1.0, 0.9, 0.6, 2954
22, 1.0, 0.9, 0.7, 2955
22, 1.0, 0.9, 0.8, 2956
22, 1.0, 0.9, 0.9, 2957
22, 1.0, 0.9, 1.0, 2958
22, 1.0, 1.0, 0.0, 2959
22, 1.0, 1.0, 0.1, 2960
22, 1.0, 1.0, 0.2, 2961
22, 1.0, 1.0, 0.3, 2962
22, 1.0, 1.0, 0.4, 2963
22, 1.0, 1.0, 0.5, 2964
22, 1.0, 1.0, 0.6, 2965
22, 1.0, 1.0, 0.7, 2966
22, 1.0, 1.0, 0.8, 2967
22, 1.0, 1.0, 0.9, 2968
22, 1.0, 1.0, 1.0, 2969
32, 0.2, 0.1, 0.0, 2970
32, 0.2, 0.1, 0.1, 2971
32, 0.2, 0.1, 0.2, 2972
32, 0.2, 0.1, 0.3, 2973
32, 0.2, 0.1, 0.4, 2974
32, 0.2, 0.1, 0.5, 2975
32, 0.2, 0.1, 0.6, 2976
32, 0.2, 0.1, 0.7, 2977
32, 0.2, 0.1, 0.8, 2978
32, 0.2, 0.1, 0.9, 2979
32, 0.2, 0.1, 1.0, 2980
32, 0.2, 0.2, 0.0, 2981
32, 0.2, 0.2, 0.1, 2982
32, 0.2, 0.2, 0.2, 2983
32, 0.2, 0.2, 0.3, 2984
32, 0.2, 0.2, 0.4, 2985
32, 0.2, 0.2, 0.5, 2986
32, 0.2, 0.2, 0.6, 2987
32, 0.2, 0.2, 0.7, 2988
32, 0.2, 0.2, 0.8, 2989
32, 0.2, 0.2, 0.9, 2990
32, 0.2, 0.2, 1.0, 2991
32, 0.2, 0.3, 0.0, 2992
32, 0.2, 0.3, 0.1, 2993
32, 0.2, 0.3, 0.2, 2994
32, 0.2, 0.3, 0.3, 2995
32, 0.2, 0.3, 0.4, 2996
32, 0.2, 0.3, 0.5, 2997
32, 0.2, 0.3, 0.6, 2998
32, 0.2, 0.3, 0.7, 2999
32, 0.2, 0.3, 0.8, 3000
32, 0.2, 0.3, 0.9, 3001
32, 0.2, 0.3, 1.0, 3002
32, 0.2, 0.4, 0.0, 3003
32, 0.2, 0.4, 0.1, 3004
32, 0.2, 0.4, 0.2, 3005
32, 0.2, 0.4, 0.3, 3006
32, 0.2, 0.4, 0.4, 3007
32, 0.2, 0.4, 0.5, 3008
32, 0.2, 0.4, 0.6, 3009
32, 0.2, 0.4, 0.7, 3010
32, 0.2, 0.4, 0.8, 3011
32, 0.2, 0.4, 0.9, 3012
32, 0.2, 0.4, 1.0, 3013
32, 0.2, 0.5, 0.0, 3014
32, 0.2, 0.5, 0.1, 3015
32, 0.2, 0.5, 0.2, 3016
32, 0.2, 0.5, 0.3, 3017
32, 0.2, 0.5, 0.4, 3018
32, 0.2, 0.5, 0.5, 3019
32, 0.2, 0.5, 0.6, 3020
32, 0.2, 0.5, 0.7, 3021
32, 0.2, 0.5, 0.8, 3022
32, 0.2, 0.5, 0.9, 3023
32, 0.2, 0.5, 1.0, 3024
32, 0.2, 0.6, 0.0, 3025
32, 0.2, 0.6, 0.1, 3026
32, 0.2, 0.6, 0.2, 3027
32, 0.2, 0.6, 0.3, 3028
32, 0.2, 0.6, 0.4, 3029
32, 0.2, 0.6, 0.5, 3030
32, 0.2, 0.6, 0.6, 3031
32, 0.2, 0.6, 0.7, 3032
32, 0.2, 0.6, 0.8, 3033
32, 0.2, 0.6, 0.9, 3034
32, 0.2, 0.6, 1.0, 3035
32, 0.2, 0.7, 0.0, 3036
32, 0.2, 0.7, 0.1, 3037
32, 0.2, 0.7, 0.2, 3038
32, 0.2, 0.7, 0.3, 3039
32, 0.2, 0.7, 0.4, 3040
32, 0.2, 0.7, 0.5, 3041
32, 0.2, 0.7, 0.6, 3042
32, 0.2, 0.7, 0.7, 3043
32, 0.2, 0.7, 0.8, 3044
32, 0.2, 0.7, 0.9, 3045
32, 0.2, 0.7, 1.0, 3046
32, 0.2, 0.8, 0.0, 3047
32, 0.2, 0.8, 0.1, 3048
32, 0.2, 0.8, 0.2, 3049
32, 0.2, 0.8, 0.3, 3050
32, 0.2, 0.8, 0.4, 3051
32, 0.2, 0.8, 0.5, 3052
32, 0.2, 0.8, 0.6, 3053
32, 0.2, 0.8, 0.7, 3054
32, 0.2, 0.8, 0.8, 3055
32, 0.2, 0.8, 0.9, 3056
32, 0.2, 0.8, 1.0, 3057
32, 0.2, 0.9, 0.0, 3058
32, 0.2, 0.9, 0.1, 3059
32, 0.2, 0.9, 0.2, 3060
32, 0.2, 0.9, 0.3, 3061
32, 0.2, 0.9, 0.4, 3062
32, 0.2, 0.9, 0.5, 3063
32, 0.2, 0.9, 0.6, 3064
32, 0.2, 0.9, 0.7, 3065
32, 0.2, 0.9, 0.8, 3066
32, 0.2, 0.9, 0.9, 3067
32, 0.2, 0.9, 1.0, 3068
32, 0.2, 1.0, 0.0, 3069
32, 0.2, 1.0, 0.1, 3070
32, 0.2, 1.0, 0.2, 3071
32, 0.2, 1.0, 0.3, 3072
32, 0.2, 1.0, 0.4, 3073
32, 0.2, 1.0, 0.5, 3074
32, 0.2, 1.0, 0.6, 3075
32, 0.2, 1.0, 0.7, 3076
32, 0.2, 1.0, 0.8, 3077
32, 0.2, 1.0, 0.9, 3078
32, 0.2, 1.0, 1.0, 3079
32, 0.3, 0.1, 0.0, 3080
32, 0.3, 0.1, 0.1, 3081
32, 0.3, 0.1, 0.2, 3082
32, 0.3, 0.1, 0.3, 3083
32, 0.3, 0.1, 0.4, 3084
32, 0.3, 0.1, 0.5, 3085
32, 0.3, 0.1, 0.6, 3086
32, 0.3, 0.1, 0.7, 3087
32, 0.3, 0.1, 0.8, 3088
32, 0.3, 0.1, 0.9, 3089
32, 0.3, 0.1, 1.0, 3090
32, 0.3, 0.2, 0.0, 3091
32, 0.3, 0.2, 0.1, 3092
32, 0.3, 0.2, 0.2, 3093
32, 0.3, 0.2, 0.3, 3094
32, 0.3, 0.2, 0.4, 3095
32, 0.3, 0.2, 0.5, 3096
32, 0.3, 0.2, 0.6, 3097
32, 0.3, 0.2, 0.7, 3098
32, 0.3, 0.2, 0.8, 3099
32, 0.3, 0.2, 0.9, 3100
32, 0.3, 0.2, 1.0, 3101
32, 0.3, 0.3, 0.0, 3102
32, 0.3, 0.3, 0.1, 3103
32, 0.3, 0.3, 0.2, 3104
32, 0.3, 0.3, 0.3, 3105
32, 0.3, 0.3, 0.4, 3106
32, 0.3, 0.3, 0.5, 3107
32, 0.3, 0.3, 0.6, 3108
32, 0.3, 0.3, 0.7, 3109
32, 0.3, 0.3, 0.8, 3110
32, 0.3, 0.3, 0.9, 3111
32, 0.3, 0.3, 1.0, 3112
32, 0.3, 0.4, 0.0, 3113
32, 0.3, 0.4, 0.1, 3114
32, 0.3, 0.4, 0.2, 3115
32, 0.3, 0.4, 0.3, 3116
32, 0.3, 0.4, 0.4, 3117
32, 0.3, 0.4, 0.5, 3118
32, 0.3, 0.4, 0.6, 3119
32, 0.3, 0.4, 0.7, 3120
32, 0.3, 0.4, 0.8, 3121
32, 0.3, 0.4, 0.9, 3122
32, 0.3, 0.4, 1.0, 3123
32, 0.3, 0.5, 0.0, 3124
32, 0.3, 0.5, 0.1, 3125
32, 0.3, 0.5, 0.2, 3126
32, 0.3, 0.5, 0.3, 3127
32, 0.3, 0.5, 0.4, 3128
32, 0.3, 0.5, 0.5, 3129
32, 0.3, 0.5, 0.6, 3130
32, 0.3, 0.5, 0.7, 3131
32, 0.3, 0.5, 0.8, 3132
32, 0.3, 0.5, 0.9, 3133
32, 0.3, 0.5, 1.0, 3134
32, 0.3, 0.6, 0.0, 3135
32, 0.3, 0.6, 0.1, 3136
32, 0.3, 0.6, 0.2, 3137
32, 0.3, 0.6, 0.3, 3138
32, 0.3, 0.6, 0.4, 3139
32, 0.3, 0.6, 0.5, 3140
32, 0.3, 0.6, 0.6, 3141
32, 0.3, 0.6, 0.7, 3142
32, 0.3, 0.6, 0.8, 3143
32, 0.3, 0.6, 0.9, 3144
32, 0.3, 0.6, 1.0, 3145
32, 0.3, 0.7, 0.0, 3146
32, 0.3, 0.7, 0.1, 3147
32, 0.3, 0.7, 0.2, 3148
32, 0.3, 0.7, 0.3, 3149
32, 0.3, 0.7, 0.4, 3150
32, 0.3, 0.7, 0.5, 3151
32, 0.3, 0.7, 0.6, 3152
32, 0.3, 0.7, 0.7, 3153
32, 0.3, 0.7, 0.8, 3154
32, 0.3, 0.7, 0.9, 3155
32, 0.3, 0.7, 1.0, 3156
32, 0.3, 0.8, 0.0, 3157
32, 0.3, 0.8, 0.1, 3158
32, 0.3, 0.8, 0.2, 3159
32, 0.3, 0.8, 0.3, 3160
32, 0.3, 0.8, 0.4, 3161
32, 0.3, 0.8, 0.5, 3162
32, 0.3, 0.8, 0.6, 3163
32, 0.3, 0.8, 0.7, 3164
32, 0.3, 0.8, 0.8, 3165
32, 0.3, 0.8, 0.9, 3166
32, 0.3, 0.8, 1.0, 3167
32, 0.3, 0.9, 0.0, 3168
32, 0.3, 0.9, 0.1, 3169
32, 0.3, 0.9, 0.2, 3170
32, 0.3, 0.9, 0.3, 3171
32, 0.3, 0.9, 0.4, 3172
32, 0.3, 0.9, 0.5, 3173
32, 0.3, 0.9, 0.6, 3174
32, 0.3, 0.9, 0.7, 3175
32, 0.3, 0.9, 0.8, 3176
32, 0.3, 0.9, 0.9, 3177
32, 0.3, 0.9, 1.0, 3178
32, 0.3, 1.0, 0.0, 3179
32, 0.3, 1.0, 0.1, 3180
32, 0.3, 1.0, 0.2, 3181
32, 0.3, 1.0, 0.3, 3182
32, 0.3, 1.0, 0.4, 3183
32, 0.3, 1.0, 0.5, 3184
32, 0.3, 1.0, 0.6, 3185
32, 0.3, 1.0, 0.7, 3186
32, 0.3, 1.0, 0.8, 3187
32, 0.3, 1.0, 0.9, 3188
32, 0.3, 1.0, 1.0, 3189
32, 0.4, 0.1, 0.0, 3190
32, 0.4, 0.1, 0.1, 3191
32, 0.4, 0.1, 0.2, 3192
32, 0.4, 0.1, 0.3, 3193
32, 0.4, 0.1, 0.4, 3194
32, 0.4, 0.1, 0.5, 3195
32, 0.4, 0.1, 0.6, 3196
32, 0.4, 0.1, 0.7, 3197
32, 0.4, 0.1, 0.8, 3198
32, 0.4, 0.1, 0.9, 3199
32, 0.4, 0.1, 1.0, 3200
32, 0.4, 0.2, 0.0, 3201
32, 0.4, 0.2, 0.1, 3202
32, 0.4, 0.2, 0.2, 3203
32, 0.4, 0.2, 0.3, 3204
32, 0.4, 0.2, 0.4, 3205
32, 0.4, 0.2, 0.5, 3206
32, 0.4, 0.2, 0.6, 3207
32, 0.4, 0.2, 0.7, 3208
32, 0.4, 0.2, 0.8, 3209
32, 0.4, 0.2, 0.9, 3210
32, 0.4, 0.2, 1.0, 3211
32, 0.4, 0.3, 0.0, 3212
32, 0.4, 0.3, 0.1, 3213
32, 0.4, 0.3, 0.2, 3214
32, 0.4, 0.3, 0.3, 3215
32, 0.4, 0.3, 0.4, 3216
32, 0.4, 0.3, 0.5, 3217
32, 0.4, 0.3, 0.6, 3218
32, 0.4, 0.3, 0.7, 3219
32, 0.4, 0.3, 0.8, 3220
32, 0.4, 0.3, 0.9, 3221
32, 0.4, 0.3, 1.0, 3222
32, 0.4, 0.4, 0.0, 3223
32, 0.4, 0.4, 0.1, 3224
32, 0.4, 0.4, 0.2, 3225
32, 0.4, 0.4, 0.3, 3226
32, 0.4, 0.4, 0.4, 3227
32, 0.4, 0.4, 0.5, 3228
32, 0.4, 0.4, 0.6, 3229
32, 0.4, 0.4, 0.7, 3230
32, 0.4, 0.4, 0.8, 3231
32, 0.4, 0.4, 0.9, 3232
32, 0.4, 0.4, 1.0, 3233
32, 0.4, 0.5, 0.0, 3234
32, 0.4, 0.5, 0.1, 3235
32, 0.4, 0.5, 0.2, 3236
32, 0.4, 0.5, 0.3, 3237
32, 0.4, 0.5, 0.4, 3238
32, 0.4, 0.5, 0.5, 3239
32, 0.4, 0.5, 0.6, 3240
32, 0.4, 0.5, 0.7, 3241
32, 0.4, 0.5, 0.8, 3242
32, 0.4, 0.5, 0.9, 3243
32, 0.4, 0.5, 1.0, 3244
32, 0.4, 0.6, 0.0, 3245
32, 0.4, 0.6, 0.1, 3246
32, 0.4, 0.6, 0.2, 3247
32, 0.4, 0.6, 0.3, 3248
32, 0.4, 0.6, 0.4, 3249
32, 0.4, 0.6, 0.5, 3250
32, 0.4, 0.6, 0.6, 3251
32, 0.4, 0.6, 0.7, 3252
32, 0.4, 0.6, 0.8, 3253
32, 0.4, 0.6, 0.9, 3254
32, 0.4, 0.6, 1.0, 3255
32, 0.4, 0.7, 0.0, 3256
32, 0.4, 0.7, 0.1, 3257
32, 0.4, 0.7, 0.2, 3258
32, 0.4, 0.7, 0.3, 3259
32, 0.4, 0.7, 0.4, 3260
32, 0.4, 0.7, 0.5, 3261
32, 0.4, 0.7, 0.6, 3262
32, 0.4, 0.7, 0.7, 3263
32, 0.4, 0.7, 0.8, 3264
32, 0.4, 0.7, 0.9, 3265
32, 0.4, 0.7, 1.0, 3266
32, 0.4, 0.8, 0.0, 3267
32, 0.4, 0.8, 0.1, 3268
32, 0.4, 0.8, 0.2, 3269
32, 0.4, 0.8, 0.3, 3270
32, 0.4, 0.8, 0.4, 3271
32, 0.4, 0.8, 0.5, 3272
32, 0.4, 0.8, 0.6, 3273
32, 0.4, 0.8, 0.7, 3274
32, 0.4, 0.8, 0.8, 3275
32, 0.4, 0.8, 0.9, 3276
32, 0.4, 0.8, 1.0, 3277
32, 0.4, 0.9, 0.0, 3278
32, 0.4, 0.9, 0.1, 3279
32, 0.4, 0.9, 0.2, 3280
32, 0.4, 0.9, 0.3, 3281
32, 0.4, 0.9, 0.4, 3282
32, 0.4, 0.9, 0.5, 3283
32, 0.4, 0.9, 0.6, 3284
32, 0.4, 0.9, 0.7, 3285
32, 0.4, 0.9, 0.8, 3286
32, 0.4, 0.9, 0.9, 3287
32, 0.4, 0.9, 1.0, 3288
32, 0.4, 1.0, 0.0, 3289
32, 0.4, 1.0, 0.1, 3290
32, 0.4, 1.0, 0.2, 3291
32, 0.4, 1.0, 0.3, 3292
32, 0.4, 1.0, 0.4, 3293
32, 0.4, 1.0, 0.5, 3294
32, 0.4, 1.0, 0.6, 3295
32, 0.4, 1.0, 0.7, 3296
32, 0.4, 1.0, 0.8, 3297
32, 0.4, 1.0, 0.9, 3298
32, 0.4, 1.0, 1.0, 3299
32, 0.5, 0.1, 0.0, 3300
32, 0.5, 0.1, 0.1, 3301
32, 0.5, 0.1, 0.2, 3302
32, 0.5, 0.1, 0.3, 3303
32, 0.5, 0.1, 0.4, 3304
32, 0.5, 0.1, 0.5, 3305
32, 0.5, 0.1, 0.6, 3306
32, 0.5, 0.1, 0.7, 3307
32, 0.5, 0.1, 0.8, 3308
32, 0.5, 0.1, 0.9, 3309
32, 0.5, 0.1, 1.0, 3310
32, 0.5, 0.2, 0.0, 3311
32, 0.5, 0.2, 0.1, 3312
32, 0.5, 0.2, 0.2, 3313
32, 0.5, 0.2, 0.3, 3314
32, 0.5, 0.2, 0.4, 3315
32, 0.5, 0.2, 0.5, 3316
32, 0.5, 0.2, 0.6, 3317
32, 0.5, 0.2, 0.7, 3318
32, 0.5, 0.2, 0.8, 3319
32, 0.5, 0.2, 0.9, 3320
32, 0.5, 0.2, 1.0, 3321
32, 0.5, 0.3, 0.0, 3322
32, 0.5, 0.3, 0.1, 3323
32, 0.5, 0.3, 0.2, 3324
32, 0.5, 0.3, 0.3, 3325
32, 0.5, 0.3, 0.4, 3326
32, 0.5, 0.3, 0.5, 3327
32, 0.5, 0.3, 0.6, 3328
32, 0.5, 0.3, 0.7, 3329
32, 0.5, 0.3, 0.8, 3330
32, 0.5, 0.3, 0.9, 3331
32, 0.5, 0.3, 1.0, 3332
32, 0.5, 0.4, 0.0, 3333
32, 0.5, 0.4, 0.1, 3334
32, 0.5, 0.4, 0.2, 3335
32, 0.5, 0.4, 0.3, 3336
32, 0.5, 0.4, 0.4, 3337
32, 0.5, 0.4, 0.5, 3338
32, 0.5, 0.4, 0.6, 3339
32, 0.5, 0.4, 0.7, 3340
32, 0.5, 0.4, 0.8, 3341
32, 0.5, 0.4, 0.9, 3342
32, 0.5, 0.4, 1.0, 3343
32, 0.5, 0.5, 0.0, 3344
32, 0.5, 0.5, 0.1, 3345
32, 0.5, 0.5, 0.2, 3346
32, 0.5, 0.5, 0.3, 3347
32, 0.5, 0.5, 0.4, 3348
32, 0.5, 0.5, 0.5, 3349
32, 0.5, 0.5, 0.6, 3350
32, 0.5, 0.5, 0.7, 3351
32, 0.5, 0.5, 0.8, 3352
32, 0.5, 0.5, 0.9, 3353
32, 0.5, 0.5, 1.0, 3354
32, 0.5, 0.6, 0.0, 3355
32, 0.5, 0.6, 0.1, 3356
32, 0.5, 0.6, 0.2, 3357
32, 0.5, 0.6, 0.3, 3358
32, 0.5, 0.6, 0.4, 3359
32, 0.5, 0.6, 0.5, 3360
32, 0.5, 0.6, 0.6, 3361
32, 0.5, 0.6, 0.7, 3362
32, 0.5, 0.6, 0.8, 3363
32, 0.5, 0.6, 0.9, 3364
32, 0.5, 0.6, 1.0, 3365
32, 0.5, 0.7, 0.0, 3366
32, 0.5, 0.7, 0.1, 3367
32, 0.5, 0.7, 0.2, 3368
32, 0.5, 0.7, 0.3, 3369
32, 0.5, 0.7, 0.4, 3370
32, 0.5, 0.7, 0.5, 3371
32, 0.5, 0.7, 0.6, 3372
32, 0.5, 0.7, 0.7, 3373
32, 0.5, 0.7, 0.8, 3374
32, 0.5, 0.7, 0.9, 3375
32, 0.5, 0.7, 1.0, 3376
32, 0.5, 0.8, 0.0, 3377
32, 0.5, 0.8, 0.1, 3378
32, 0.5, 0.8, 0.2, 3379
32, 0.5, 0.8, 0.3, 3380
32, 0.5, 0.8, 0.4, 3381
32, 0.5, 0.8, 0.5, 3382
32, 0.5, 0.8, 0.6, 3383
32, 0.5, 0.8, 0.7, 3384
32, 0.5, 0.8, 0.8, 3385
32, 0.5, 0.8, 0.9, 3386
32, 0.5, 0.8, 1.0, 3387
32, 0.5, 0.9, 0.0, 3388
32, 0.5, 0.9, 0.1, 3389
32, 0.5, 0.9, 0.2, 3390
32, 0.5, 0.9, 0.3, 3391
32, 0.5, 0.9, 0.4, 3392
32, 0.5, 0.9, 0.5, 3393
32, 0.5, 0.9, 0.6, 3394
32, 0.5, 0.9, 0.7, 3395
32, 0.5, 0.9, 0.8, 3396
32, 0.5, 0.9, 0.9, 3397
32, 0.5, 0.9, 1.0, 3398
32, 0.5, 1.0, 0.0, 3399
32, 0.5, 1.0, 0.1, 3400
32, 0.5, 1.0, 0.2, 3401
32, 0.5, 1.0, 0.3, 3402
32, 0.5, 1.0, 0.4, 3403
32, 0.5, 1.0, 0.5, 3404
32, 0.5, 1.0, 0.6, 3405
32, 0.5, 1.0, 0.7, 3406
32, 0.5, 1.0, 0.8, 3407
32, 0.5, 1.0, 0.9, 3408
32, 0.5, 1.0, 1.0, 3409
32, 0.6, 0.1, 0.0, 3410
32, 0.6, 0.1, 0.1, 3411
32, 0.6, 0.1, 0.2, 3412
32, 0.6, 0.1, 0.3, 3413
32, 0.6, 0.1, 0.4, 3414
32, 0.6, 0.1, 0.5, 3415
32, 0.6, 0.1, 0.6, 3416
32, 0.6, 0.1, 0.7, 3417
32, 0.6, 0.1, 0.8, 3418
32, 0.6, 0.1, 0.9, 3419
32, 0.6, 0.1, 1.0, 3420
32, 0.6, 0.2, 0.0, 3421
32, 0.6, 0.2, 0.1, 3422
32, 0.6, 0.2, 0.2, 3423
32, 0.6, 0.2, 0.3, 3424
32, 0.6, 0.2, 0.4, 3425
32, 0.6, 0.2, 0.5, 3426
32, 0.6, 0.2, 0.6, 3427
32, 0.6, 0.2, 0.7, 3428
32, 0.6, 0.2, 0.8, 3429
32, 0.6, 0.2, 0.9, 3430
32, 0.6, 0.2, 1.0, 3431
32, 0.6, 0.3, 0.0, 3432
32, 0.6, 0.3, 0.1, 3433
32, 0.6, 0.3, 0.2, 3434
32, 0.6, 0.3, 0.3, 3435
32, 0.6, 0.3, 0.4, 3436
32, 0.6, 0.3, 0.5, 3437
32, 0.6, 0.3, 0.6, 3438
32, 0.6, 0.3, 0.7, 3439
32, 0.6, 0.3, 0.8, 3440
32, 0.6, 0.3, 0.9, 3441
32, 0.6, 0.3, 1.0, 3442
32, 0.6, 0.4, 0.0, 3443
32, 0.6, 0.4, 0.1, 3444
32, 0.6, 0.4, 0.2, 3445
32, 0.6, 0.4, 0.3, 3446
32, 0.6, 0.4, 0.4, 3447
32, 0.6, 0.4, 0.5, 3448
32, 0.6, 0.4, 0.6, 3449
32, 0.6, 0.4, 0.7, 3450
32, 0.6, 0.4, 0.8, 3451
32, 0.6, 0.4, 0.9, 3452
32, 0.6, 0.4, 1.0, 3453
32, 0.6, 0.5, 0.0, 3454
32, 0.6, 0.5, 0.1, 3455
32, 0.6, 0.5, 0.2, 3456
32, 0.6, 0.5, 0.3, 3457
32, 0.6, 0.5, 0.4, 3458
32, 0.6, 0.5, 0.5, 3459
32, 0.6, 0.5, 0.6, 3460
32, 0.6, 0.5, 0.7, 3461
32, 0.6, 0.5, 0.8, 3462
32, 0.6, 0.5, 0.9, 3463
32, 0.6, 0.5, 1.0, 3464
32, 0.6, 0.6, 0.0, 3465
32, 0.6, 0.6, 0.1, 3466
32, 0.6, 0.6, 0.2, 3467
32, 0.6, 0.6, 0.3, 3468
32, 0.6, 0.6, 0.4, 3469
32, 0.6, 0.6, 0.5, 3470
32, 0.6, 0.6, 0.6, 3471
32, 0.6, 0.6, 0.7, 3472
32, 0.6, 0.6, 0.8, 3473
32, 0.6, 0.6, 0.9, 3474
32, 0.6, 0.6, 1.0, 3475
32, 0.6, 0.7, 0.0, 3476
32, 0.6, 0.7, 0.1, 3477
32, 0.6, 0.7, 0.2, 3478
32, 0.6, 0.7, 0.3, 3479
32, 0.6, 0.7, 0.4, 3480
32, 0.6, 0.7, 0.5, 3481
32, 0.6, 0.7, 0.6, 3482
32, 0.6, 0.7, 0.7, 3483
32, 0.6, 0.7, 0.8, 3484
32, 0.6, 0.7, 0.9, 3485
32, 0.6, 0.7, 1.0, 3486
32, 0.6, 0.8, 0.0, 3487
32, 0.6, 0.8, 0.1, 3488
32, 0.6, 0.8, 0.2, 3489
32, 0.6, 0.8, 0.3, 3490
32, 0.6, 0.8, 0.4, 3491
32, 0.6, 0.8, 0.5, 3492
32, 0.6, 0.8, 0.6, 3493
32, 0.6, 0.8, 0.7, 3494
32, 0.6, 0.8, 0.8, 3495
32, 0.6, 0.8, 0.9, 3496
32, 0.6, 0.8, 1.0, 3497
32, 0.6, 0.9, 0.0, 3498
32, 0.6, 0.9, 0.1, 3499
32, 0.6, 0.9, 0.2, 3500
32, 0.6, 0.9, 0.3, 3501
32, 0.6, 0.9, 0.4, 3502
32, 0.6, 0.9, 0.5, 3503
32, 0.6, 0.9, 0.6, 3504
32, 0.6, 0.9, 0.7, 3505
32, 0.6, 0.9, 0.8, 3506
32, 0.6, 0.9, 0.9, 3507
32, 0.6, 0.9, 1.0, 3508
32, 0.6, 1.0, 0.0, 3509
32, 0.6, 1.0, 0.1, 3510
32, 0.6, 1.0, 0.2, 3511
32, 0.6, 1.0, 0.3, 3512
32, 0.6, 1.0, 0.4, 3513
32, 0.6, 1.0, 0.5, 3514
32, 0.6, 1.0, 0.6, 3515
32, 0.6, 1.0, 0.7, 3516
32, 0.6, 1.0, 0.8, 3517
32, 0.6, 1.0, 0.9, 3518
32, 0.6, 1.0, 1.0, 3519
32, 0.7, 0.1, 0.0, 3520
32, 0.7, 0.1, 0.1, 3521
32, 0.7, 0.1, 0.2, 3522
32, 0.7, 0.1, 0.3, 3523
32, 0.7, 0.1, 0.4, 3524
32, 0.7, 0.1, 0.5, 3525
32, 0.7, 0.1, 0.6, 3526
32, 0.7, 0.1, 0.7, 3527
32, 0.7, 0.1, 0.8, 3528
32, 0.7, 0.1, 0.9, 3529
32, 0.7, 0.1, 1.0, 3530
32, 0.7, 0.2, 0.0, 3531
32, 0.7, 0.2, 0.1, 3532
32, 0.7, 0.2, 0.2, 3533
32, 0.7, 0.2, 0.3, 3534
32, 0.7, 0.2, 0.4, 3535
32, 0.7, 0.2, 0.5, 3536
32, 0.7, 0.2, 0.6, 3537
32, 0.7, 0.2, 0.7, 3538
32, 0.7, 0.2, 0.8, 3539
32, 0.7, 0.2, 0.9, 3540
32, 0.7, 0.2, 1.0, 3541
32, 0.7, 0.3, 0.0, 3542
32, 0.7, 0.3, 0.1, 3543
32, 0.7, 0.3, 0.2, 3544
32, 0.7, 0.3, 0.3, 3545
32, 0.7, 0.3, 0.4, 3546
32, 0.7, 0.3, 0.5, 3547
32, 0.7, 0.3, 0.6, 3548
32, 0.7, 0.3, 0.7, 3549
32, 0.7, 0.3, 0.8, 3550
32, 0.7, 0.3, 0.9, 3551
32, 0.7, 0.3, 1.0, 3552
32, 0.7, 0.4, 0.0, 3553
32, 0.7, 0.4, 0.1, 3554
32, 0.7, 0.4, 0.2, 3555
32, 0.7, 0.4, 0.3, 3556
32, 0.7, 0.4, 0.4, 3557
32, 0.7, 0.4, 0.5, 3558
32, 0.7, 0.4, 0.6, 3559
32, 0.7, 0.4, 0.7, 3560
32, 0.7, 0.4, 0.8, 3561
32, 0.7, 0.4, 0.9, 3562
32, 0.7, 0.4, 1.0, 3563
32, 0.7, 0.5, 0.0, 3564
32, 0.7, 0.5, 0.1, 3565
32, 0.7, 0.5, 0.2, 3566
32, 0.7, 0.5, 0.3, 3567
32, 0.7, 0.5, 0.4, 3568
32, 0.7, 0.5, 0.5, 3569
32, 0.7, 0.5, 0.6, 3570
32, 0.7, 0.5, 0.7, 3571
32, 0.7, 0.5, 0.8, 3572
32, 0.7, 0.5, 0.9, 3573
32, 0.7, 0.5, 1.0, 3574
32, 0.7, 0.6, 0.0, 3575
32, 0.7, 0.6, 0.1, 3576
32, 0.7, 0.6, 0.2, 3577
32, 0.7, 0.6, 0.3, 3578
32, 0.7, 0.6, 0.4, 3579
32, 0.7, 0.6, 0.5, 3580
32, 0.7, 0.6, 0.6, 3581
32, 0.7, 0.6, 0.7, 3582
32, 0.7, 0.6, 0.8, 3583
32, 0.7, 0.6, 0.9, 3584
32, 0.7, 0.6, 1.0, 3585
32, 0.7, 0.7, 0.0, 3586
32, 0.7, 0.7, 0.1, 3587
32, 0.7, 0.7, 0.2, 3588
32, 0.7, 0.7, 0.3, 3589
32, 0.7, 0.7, 0.4, 3590
32, 0.7, 0.7, 0.5, 3591
32, 0.7, 0.7, 0.6, 3592
32, 0.7, 0.7, 0.7, 3593
32, 0.7, 0.7, 0.8, 3594
32, 0.7, 0.7, 0.9, 3595
32, 0.7, 0.7, 1.0, 3596
32, 0.7, 0.8, 0.0, 3597
32, 0.7, 0.8, 0.1, 3598
32, 0.7, 0.8, 0.2, 3599
32, 0.7, 0.8, 0.3, 3600
32, 0.7, 0.8, 0.4, 3601
32, 0.7, 0.8, 0.5, 3602
32, 0.7, 0.8, 0.6, 3603
32, 0.7, 0.8, 0.7, 3604
32, 0.7, 0.8, 0.8, 3605
